price,propertyType,size,rooms,bathrooms,floor,hasLift,parkingSpace,city,house_status
1114500,flat,242,3,1,5,1,1,Cascais,0
12000000,chalet,1080,5,7,0,0,1,Cascais,0
960000,chalet,252,5,3,0,0,1,Cascais,0
760000,flat,190,4,3,2,False,1,Cascais,0
680000,chalet,177,4,3,0,0,1,Cascais,0
1150000,chalet,360,5,4,0,0,0,Cascais,-1
355000,flat,104,2,1,0,1,0,Cascais,0
1050000,flat,181,3,1,2,0,0,Cascais,0
1900000,chalet,316,4,1,0,0,0,Cascais,0
5100000,chalet,519,6,5,0,0,0,Cascais,0
2100000,chalet,326,5,5,0,0,0,Cascais,0
430000,flat,99,3,2,2,0,0,Cascais,0
330000,chalet,423,4,4,0,0,0,Cascais,0
1480000,chalet,327,3,4,0,0,0,Cascais,0
530000,flat,106,3,2,1,1,1,Cascais,0
750000,chalet,132,3,3,0,0,0,Cascais,0
750000,chalet,132,3,3,0,0,0,Cascais,0
3850000,flat,320,4,1,4,False,0,Cascais,0
360000,flat,74,2,3,0,1,0,Cascais,0
2230000,chalet,305,5,4,0,0,1,Cascais,0
400000,flat,67,1,1,1,1,0,Cascais,0
2200000,chalet,315,4,5,0,0,0,Cascais,1
2380000,duplex,228,4,4,1,False,0,Cascais,0
1800000,chalet,362,3,5,0,0,0,Cascais,1
225000,flat,71,2,1,2,0,0,Cascais,0
2700000,flat,254,4,5,2,1,0,Cascais,0
730000,flat,151,3,2,1,1,1,Cascais,0
3300000,chalet,419,3,4,0,0,1,Cascais,0
3400000,chalet,432,5,9,0,0,1,Cascais,0
2230000,chalet,280,5,4,0,0,1,Cascais,0
1800000,chalet,309,6,6,0,0,1,Cascais,0
575000,chalet,162,4,3,0,0,0,Cascais,0
2230000,chalet,305,5,2,0,0,0,Cascais,0
315000,flat,48,1,1,2,0,0,Cascais,0
400000,flat,66,1,1,2,0,0,Cascais,0
2230000,chalet,305,5,4,0,0,1,Cascais,0
750000,chalet,316,3,3,0,0,0,Cascais,0
1800000,chalet,204,4,3,0,0,1,Cascais,0
1670000,chalet,301,3,5,0,0,1,Cascais,0
1590000,chalet,270,3,5,0,0,1,Cascais,0
2300000,chalet,350,7,4,0,0,1,Cascais,0
310000,duplex,62,2,1,1,False,0,Cascais,0
2230000,chalet,275,5,4,0,0,1,Cascais,0
1750000,chalet,269,4,4,0,0,0,Cascais,0
795000,chalet,250,3,3,0,0,1,Cascais,0
375000,chalet,69,1,1,0,0,0,Cascais,0
480000,flat,86,3,2,0,False,1,Cascais,0
2230000,chalet,305,5,4,0,0,1,Cascais,0
1590000,chalet,235,4,4,0,0,1,Cascais,0
349500,flat,82,2,1,2,1,1,Cascais,0
385000,flat,99,3,2,5,1,0,Cascais,0
495000,flat,127,4,3,2,1,0,Cascais,0
550000,flat,105,3,2,2,0,0,Cascais,0
1580000,chalet,248,5,4,0,0,0,Cascais,0
295000,duplex,157,3,3,2,False,1,Cascais,0
292000,flat,52,1,1,1,1,0,Cascais,0
385000,flat,135,3,2,2,False,0,Cascais,0
1150000,chalet,270,4,2,0,0,0,Cascais,0
380000,flat,88,3,2,2,0,0,Cascais,0
590000,flat,261,6,6,2,False,0,Cascais,0
1392000,chalet,228,4,3,0,0,0,Cascais,0
599000,flat,110,2,2,2,1,1,Cascais,0
2990000,chalet,487,6,6,0,0,1,Cascais,0
605000,flat,112,2,1,0,1,1,Cascais,0
1900000,chalet,332,5,4,0,0,1,Cascais,0
685000,chalet,326,5,4,0,0,0,Cascais,0
2150000,chalet,360,6,3,0,0,0,Cascais,0
480000,flat,101,3,2,0,False,1,Cascais,0
1550000,flat,225,4,4,2,False,1,Cascais,0
2398000,duplex,260,5,4,7,1,1,Cascais,0
1190000,duplex,235,5,4,4,1,1,Cascais,0
695000,flat,76,2,2,1,False,0,Cascais,0
697500,chalet,133,4,2,0,0,0,Cascais,0
960000,chalet,252,5,3,0,0,0,Cascais,0
2650000,flat,346,4,4,3,1,1,Cascais,0
1600000,chalet,240,4,4,0,0,0,Cascais,0
695000,flat,89,2,2,8,1,1,Cascais,0
4900000,chalet,646,7,7,0,0,1,Cascais,0
1200000,chalet,201,3,3,0,0,0,Cascais,0
470000,chalet,98,2,1,0,0,1,Cascais,0
445000,flat,90,3,2,3,1,1,Cascais,0
299500,flat,65,1,1,0,False,1,Cascais,0
5500000,chalet,700,7,8,0,0,1,Cascais,0
330000,flat,125,2,1,2,False,1,Cascais,0
950000,flat,155,3,3,1,1,0,Cascais,0
590000,flat,152,3,2,1,1,1,Cascais,0
380000,flat,89,3,2,1,1,1,Cascais,0
2100000,chalet,401,5,6,0,0,1,Cascais,0
615000,flat,70,1,1,2,1,0,Cascais,0
1240000,chalet,268,4,4,0,0,1,Cascais,0
635000,flat,150,3,2,3,1,0,Cascais,0
1495000,chalet,291,3,4,0,0,0,Cascais,0
2290000,flat,272,4,3,3,1,1,Cascais,0
2380000,flat,228,4,4,1,False,0,Cascais,0
2349000,chalet,261,3,3,0,0,1,Cascais,1
2699000,chalet,264,4,4,0,0,1,Cascais,1
610000,flat,178,2,2,0,1,1,Cascais,0
610000,flat,178,2,2,0,1,1,Cascais,0
3500000,flat,220,3,4,2,1,1,Cascais,0
4400000,chalet,276,4,4,0,0,0,Cascais,0
500000,flat,90,1,1,2,0,0,Cascais,0
650000,chalet,670,6,2,0,0,0,Cascais,0
1390000,chalet,326,5,5,0,0,0,Cascais,0
1295000,flat,202,3,3,0,1,0,Cascais,0
512000,flat,119,2,2,0,1,0,Cascais,0
690000,flat,165,3,2,2,1,0,Cascais,0
660000,flat,136,3,3,2,1,1,Cascais,0
550000,chalet,229,6,3,0,0,0,Cascais,0
1780000,chalet,312,5,5,0,0,1,Cascais,0
550000,chalet,121,4,5,0,0,0,Cascais,0
595000,flat,150,3,2,1,False,1,Cascais,0
970000,flat,154,3,3,4,1,1,Cascais,0
1865000,chalet,327,4,4,0,0,1,Cascais,0
675000,flat,147,3,2,2,False,1,Cascais,0
299000,flat,50,1,1,0,False,0,Cascais,0
225000,flat,63,2,1,1,False,0,Cascais,0
960000,chalet,135,3,4,0,0,0,Cascais,0
1280000,chalet,240,3,4,0,0,0,Cascais,1
1150000,chalet,240,3,4,0,0,0,Cascais,1
1180000,chalet,240,3,4,0,0,0,Cascais,1
2300000,chalet,224,4,5,0,0,0,Cascais,1
2200000,chalet,208,4,5,0,0,0,Cascais,1
2900000,chalet,297,5,3,0,0,0,Cascais,1
2700000,chalet,319,5,3,0,0,0,Cascais,1
2650000,chalet,291,4,4,0,0,0,Cascais,1
2550000,chalet,291,4,4,0,0,0,Cascais,1
2400000,chalet,291,4,3,0,0,0,Cascais,1
2200000,chalet,291,4,3,0,0,0,Cascais,1
699000,chalet,312,3,3,0,0,0,Cascais,1
360000,flat,75,2,3,0,1,0,Cascais,0
2990000,chalet,330,3,2,0,0,1,Cascais,0
7000000,chalet,505,4,5,0,0,0,Cascais,0
9500000,chalet,2822,5,6,0,0,1,Cascais,0
1590000,chalet,255,3,5,0,0,0,Cascais,0
725000,flat,175,3,2,3,1,1,Cascais,0
260000,studio,50,0,1,5,1,0,Cascais,0
540000,flat,131,2,2,2,1,1,Cascais,0
1350000,chalet,338,5,4,0,0,1,Cascais,0
1630000,chalet,285,4,5,0,0,1,Cascais,0
1350000,chalet,338,4,4,0,0,1,Cascais,0
497000,chalet,184,3,4,0,0,0,Cascais,0
2150000,chalet,475,4,4,0,0,1,Cascais,0
1440000,chalet,342,5,4,0,0,1,Cascais,0
1475000,chalet,230,4,4,0,0,0,Cascais,0
1050000,chalet,150,4,4,0,0,1,Cascais,0
895000,chalet,245,3,3,0,0,0,Cascais,0
1050000,chalet,148,4,3,0,0,0,Cascais,0
180000,chalet,55,1,1,0,0,0,Cascais,0
690000,chalet,188,5,2,0,0,0,Cascais,0
395000,flat,87,2,2,0,1,1,Cascais,0
338500,flat,85,2,1,1,False,0,Cascais,0
1250000,chalet,350,4,3,0,0,1,Cascais,0
497000,chalet,184,3,3,0,0,0,Cascais,0
1500000,chalet,277,4,4,0,0,1,Cascais,0
2290000,flat,173,4,3,3,1,1,Cascais,0
470000,chalet,172,3,2,0,0,1,Cascais,0
699000,chalet,344,3,4,0,0,1,Cascais,0
2950000,chalet,310,6,6,0,0,1,Cascais,0
240000,flat,75,2,1,1,False,0,Cascais,0
490000,flat,105,3,2,9,1,0,Cascais,0
525000,flat,70,2,1,9,1,0,Cascais,0
255000,flat,62,1,1,1,1,1,Cascais,0
485000,flat,130,3,2,2,1,1,Cascais,0
695000,flat,75,2,2,1,False,1,Cascais,0
680000,chalet,220,4,4,0,0,1,Cascais,0
990000,duplex,224,3,3,4,1,1,Cascais,0
2450000,chalet,510,5,2,0,0,1,Cascais,0
315000,flat,76,1,1,0,False,0,Cascais,0
795000,chalet,310,5,4,0,0,0,Cascais,0
368000,flat,136,3,2,0,1,1,Cascais,0
750000,chalet,316,3,3,0,0,0,Cascais,0
645000,flat,140,3,2,1,1,1,Cascais,0
1650000,chalet,416,3,4,0,0,1,Cascais,0
380000,flat,138,2,2,2,1,0,Cascais,0
1350000,chalet,338,4,4,0,0,0,Cascais,0
2700000,penthouse,498,4,5,6,1,1,Cascais,0
1600000,chalet,240,4,4,0,0,0,Cascais,0
950000,chalet,200,3,2,0,0,1,Cascais,0
749900,flat,208,3,3,1,1,1,Cascais,0
2200000,chalet,367,4,4,0,0,1,Cascais,0
950000,chalet,220,5,3,0,0,1,Cascais,0
1150000,chalet,270,4,4,0,0,1,Cascais,0
250000,chalet,49,2,1,0,0,0,Cascais,-1
2150000,chalet,363,4,4,0,0,1,Cascais,0
1980000,duplex,174,3,3,0,1,1,Cascais,0
1380000,chalet,294,3,4,0,0,1,Cascais,0
490000,flat,140,3,2,2,False,1,Cascais,0
310000,flat,83,2,1,2,1,0,Cascais,0
750000,chalet,316,3,3,0,0,1,Cascais,0
650000,chalet,171,6,1,0,0,1,Cascais,0
885000,chalet,222,3,3,0,0,1,Cascais,0
1350000,chalet,340,4,4,0,0,1,Cascais,0
4700000,chalet,470,4,5,0,0,1,Cascais,0
950000,chalet,220,5,4,0,0,1,Cascais,0
1500000,chalet,344,3,5,0,0,1,Cascais,0
349000,flat,50,1,1,2,False,0,Cascais,0
469000,flat,103,2,2,2,0,0,Cascais,0
950000,chalet,290,5,3,0,0,0,Cascais,0
3750000,chalet,363,4,5,0,0,1,Cascais,0
590000,flat,152,3,2,1,1,1,Cascais,0
1800000,chalet,204,4,4,0,0,1,Cascais,0
649000,chalet,105,4,4,0,0,0,Cascais,0
890000,flat,288,5,4,2,0,0,Cascais,0
850000,flat,203,3,2,2,0,0,Cascais,0
525000,chalet,110,3,2,0,0,0,Cascais,0
479000,chalet,100,2,2,0,0,0,Cascais,0
395000,flat,136,3,2,1,False,1,Cascais,0
427000,flat,120,3,2,2,1,1,Cascais,0
1200000,chalet,451,6,3,0,0,0,Cascais,0
1490000,chalet,901,6,5,0,0,0,Cascais,-1
500000,countryHouse,492,0,0,0,0,0,Cascais,-1
1490000,chalet,147,4,4,0,0,1,Cascais,0
330000,flat,125,2,1,2,False,1,Cascais,0
2150000,chalet,363,4,4,0,0,1,Cascais,0
1990000,duplex,352,4,5,0,1,1,Cascais,0
895000,chalet,126,3,2,0,0,0,Cascais,0
670000,chalet,255,3,1,0,0,0,Cascais,0
2700000,flat,257,4,5,2,1,1,Cascais,0
794000,chalet,173,3,3,0,0,1,Cascais,0
530000,flat,120,2,2,2,1,1,Cascais,0
2300000,chalet,326,5,6,0,0,1,Cascais,0
1200000,flat,211,3,3,4,1,1,Cascais,0
305000,flat,96,3,2,2,False,0,Cascais,0
649500,flat,166,4,3,2,0,0,Cascais,0
1690000,chalet,298,5,3,0,0,0,Cascais,0
190000,flat,52,1,1,4,False,0,Cascais,0
599000,flat,110,2,2,2,0,0,Cascais,0
230000,flat,85,1,2,2,0,0,Cascais,0
315000,flat,70,1,1,2,0,0,Cascais,0
490000,flat,125,3,3,2,0,0,Cascais,0
2330000,flat,134,2,3,0,1,0,Cascais,0
279900,flat,79,2,1,1,False,0,Cascais,0
329500,flat,136,2,2,0,1,1,Cascais,0
1200000,chalet,183,4,3,0,0,1,Cascais,0
1400000,flat,150,2,3,3,0,0,Cascais,0
295000,flat,70,2,1,1,False,1,Cascais,0
2120000,chalet,191,4,5,0,0,1,Cascais,0
1390000,flat,145,2,2,2,False,0,Cascais,0
1150000,chalet,446,5,6,0,0,1,Cascais,0
1100000,flat,138,2,3,6,1,1,Cascais,0
2990000,chalet,584,6,7,0,0,1,Cascais,0
1680000,chalet,266,7,3,0,0,1,Cascais,0
890000,chalet,235,4,4,0,0,1,Cascais,0
295000,flat,49,1,1,0,False,1,Cascais,0
1550000,flat,225,4,4,2,False,1,Cascais,0
800000,flat,103,2,2,2,1,1,Cascais,0
795000,flat,167,2,2,0,1,1,Cascais,0
605000,flat,160,2,2,3,1,1,Cascais,0
670000,chalet,290,4,3,0,0,0,Cascais,0
548500,chalet,202,3,3,0,0,0,Cascais,0
500000,countryHouse,492,3,2,0,0,0,Cascais,0
380000,chalet,99,3,3,0,0,0,Cascais,0
510000,flat,150,3,2,1,1,1,Cascais,0
2500000,flat,170,2,3,2,1,1,Cascais,0
495000,chalet,300,7,4,0,0,1,Cascais,0
1600000,flat,192,4,5,4,1,1,Cascais,1
420000,flat,88,2,2,6,1,0,Cascais,0
830000,chalet,282,4,3,0,0,0,Cascais,0
2100000,chalet,253,4,4,0,0,0,Cascais,0
1250000,chalet,233,3,4,0,0,1,Cascais,0
410000,flat,83,2,2,1,False,0,Cascais,0
1310000,chalet,245,4,4,0,0,0,Cascais,0
475000,flat,240,3,2,1,0,1,Cascais,0
2300000,chalet,322,4,5,0,0,0,Cascais,0
3000000,chalet,632,6,5,0,0,1,Cascais,0
685000,flat,120,3,2,0,1,1,Cascais,0
1550000,flat,245,3,5,2,1,1,Cascais,0
1460000,flat,203,3,4,2,1,1,Cascais,0
1200000,flat,185,3,4,1,1,1,Cascais,0
1000000,flat,153,3,3,1,1,1,Cascais,0
590000,flat,216,2,2,2,0,1,Cascais,0
319000,flat,84,3,2,2,1,0,Cascais,0
1250000,chalet,340,3,4,0,0,1,Cascais,0
2200000,chalet,367,4,4,0,0,1,Cascais,0
3950000,chalet,432,5,4,0,0,0,Cascais,0
595000,chalet,130,3,3,0,0,0,Cascais,0
790000,flat,133,3,3,2,1,1,Cascais,0
1850000,chalet,240,5,5,0,0,1,Cascais,0
850000,chalet,228,4,3,0,0,1,Cascais,0
349000,flat,47,1,1,11,1,0,Cascais,0
2000000,chalet,375,7,4,0,0,0,Cascais,0
1200000,flat,185,3,3,2,1,1,Cascais,0
2390000,chalet,419,4,6,0,0,1,Cascais,0
225000,flat,62,2,1,1,False,0,Cascais,0
970000,chalet,285,5,3,0,0,1,Cascais,0
1380000,chalet,294,3,4,0,0,1,Cascais,0
950000,chalet,139,4,5,0,0,1,Cascais,0
595000,flat,129,3,2,1,False,1,Cascais,0
1590000,chalet,291,3,5,0,0,1,Cascais,0
494900,flat,100,2,2,1,1,1,Cascais,0
1950000,chalet,397,6,7,0,0,1,Cascais,0
1600000,chalet,280,8,1,0,0,1,Cascais,0
295000,flat,49,1,1,2,0,0,Cascais,0
2340000,flat,264,5,3,2,0,0,Cascais,0
338000,flat,112,3,1,2,0,0,Cascais,0
540000,chalet,92,2,1,0,0,0,Cascais,0
560000,flat,130,2,1,2,0,0,Cascais,0
629000,chalet,144,3,3,0,0,0,Cascais,0
640000,chalet,260,3,4,0,0,1,Cascais,0
2300000,chalet,360,5,6,0,0,0,Cascais,0
650000,flat,110,3,2,3,1,0,Cascais,0
1500000,chalet,278,4,4,0,0,1,Cascais,0
1675000,chalet,398,5,4,0,0,1,Cascais,0
1590000,chalet,170,3,4,0,0,1,Cascais,0
485000,flat,120,3,2,2,False,1,Cascais,0
4900000,chalet,475,7,7,0,0,1,Cascais,0
950000,chalet,139,3,4,0,0,1,Cascais,0
1399000,flat,136,3,3,10,1,1,Cascais,0
2250000,chalet,410,4,6,0,0,1,Cascais,0
2500000,flat,133,2,3,2,1,1,Cascais,0
2340000,flat,264,5,4,0,False,1,Cascais,0
580000,flat,103,3,2,3,1,0,Cascais,0
668000,flat,200,4,3,4,1,1,Cascais,0
1000000,flat,123,3,2,2,1,0,Cascais,0
480000,flat,117,2,1,2,1,1,Cascais,0
495000,chalet,176,5,3,0,0,1,Cascais,0
290000,flat,83,2,1,2,False,1,Cascais,0
1395000,duplex,454,3,4,1,1,1,Cascais,0
2500000,chalet,952,6,6,0,0,1,Cascais,-1
1998000,chalet,520,13,3,0,0,0,Cascais,0
780000,chalet,153,3,2,0,0,0,Cascais,0
545000,flat,132,2,2,2,1,0,Cascais,0
292000,flat,84,2,2,2,False,0,Cascais,0
685000,chalet,326,4,4,0,0,1,Cascais,-1
1250000,chalet,340,3,5,0,0,0,Cascais,0
630000,flat,156,3,3,1,1,1,Cascais,0
1250000,chalet,179,2,3,0,0,0,Cascais,0
1100000,chalet,278,8,4,0,0,1,Cascais,-1
911000,flat,229,4,3,2,1,1,Cascais,0
695000,chalet,90,3,2,0,0,0,Cascais,0
780000,flat,132,3,3,2,1,1,Cascais,0
3980000,chalet,834,14,10,0,0,1,Cascais,0
640000,chalet,208,3,2,0,0,1,Cascais,0
422000,flat,52,1,1,1,1,0,Cascais,0
2100000,chalet,289,4,4,0,0,1,Cascais,0
240000,flat,84,2,1,2,0,0,Cascais,0
890000,chalet,200,4,4,0,0,1,Cascais,0
1800000,chalet,439,4,5,0,0,1,Cascais,0
485000,flat,130,3,3,1,1,1,Cascais,0
2450000,chalet,257,4,5,0,0,0,Cascais,0
1600000,chalet,388,5,2,0,0,0,Cascais,0
1525000,chalet,469,6,2,0,0,0,Cascais,0
2500000,flat,185,3,3,1,1,1,Cascais,0
2200000,chalet,360,3,1,0,0,0,Cascais,0
3765000,flat,274,5,5,3,1,1,Cascais,0
247000,flat,74,1,1,4,1,0,Cascais,0
2160000,chalet,466,5,5,0,0,1,Cascais,0
600000,flat,218,4,3,5,1,1,Cascais,0
560000,flat,110,3,3,1,False,0,Cascais,0
5950000,chalet,483,5,5,0,0,0,Cascais,0
1990000,duplex,229,3,4,1,1,1,Cascais,1
2980000,penthouse,261,4,5,2,1,1,Cascais,1
2400000,flat,356,3,4,1,1,1,Cascais,1
2450000,flat,185,3,4,2,1,1,Cascais,1
2550000,flat,184,3,4,3,1,1,Cascais,1
850000,chalet,228,4,3,0,0,1,Cascais,0
970000,chalet,218,4,3,0,0,1,Cascais,-1
950000,penthouse,137,3,2,3,1,0,Cascais,0
2500000,flat,185,3,3,2,0,0,Cascais,0
550000,flat,128,3,2,2,0,0,Cascais,0
247000,flat,74,1,1,2,0,0,Cascais,0
380000,chalet,76,3,1,0,0,0,Cascais,0
545000,flat,131,2,2,2,1,0,Cascais,0
2900000,chalet,450,5,6,0,0,0,Cascais,0
425000,chalet,116,5,3,0,0,0,Cascais,0
750000,chalet,132,3,3,0,0,1,Cascais,0
750000,chalet,132,3,3,0,0,1,Cascais,0
1250000,chalet,355,4,4,0,0,1,Cascais,0
550000,flat,128,3,2,3,1,0,Cascais,0
760000,flat,197,3,2,2,0,1,Cascais,0
420000,flat,90,2,2,6,1,0,Cascais,0
349000,flat,73,2,1,1,False,0,Cascais,0
3000000,chalet,435,4,4,0,0,0,Cascais,0
5500000,chalet,600,4,7,0,0,1,Cascais,0
4950000,chalet,428,5,5,0,0,1,Cascais,0
700000,flat,155,4,2,2,0,0,Cascais,0
475000,flat,124,3,3,2,0,0,Cascais,0
2500000,chalet,531,4,6,0,0,1,Cascais,0
680000,chalet,296,3,2,0,0,0,Cascais,0
575000,flat,160,4,2,2,False,1,Cascais,0
895000,flat,140,3,2,0,False,1,Cascais,0
2250000,chalet,389,4,5,0,0,0,Cascais,0
895000,chalet,485,3,2,0,0,0,Cascais,0
2350000,chalet,465,5,6,0,0,1,Cascais,0
215000,flat,74,2,1,3,False,0,Cascais,0
2450000,chalet,510,5,6,0,0,1,Cascais,0
890000,flat,288,5,4,2,1,1,Cascais,0
775000,chalet,340,6,4,0,0,1,Cascais,0
395000,flat,88,2,2,0,1,1,Cascais,0
295000,flat,78,2,2,1,False,0,Cascais,0
249000,studio,40,0,1,2,0,0,Cascais,0
450000,chalet,161,4,3,0,0,0,Cascais,0
780000,flat,153,2,2,4,1,1,Cascais,0
220000,studio,35,0,1,7,1,0,Cascais,0
695000,chalet,100,3,2,0,0,0,Cascais,0
650000,flat,162,3,2,1,1,0,Cascais,0
2500000,flat,320,3,4,1,1,1,Cascais,0
3250000,chalet,717,6,4,0,0,1,Cascais,0
495000,chalet,221,6,2,0,0,0,Cascais,0
830000,flat,132,2,2,4,1,1,Cascais,0
3499000,chalet,300,5,6,0,0,1,Cascais,0
350000,chalet,99,2,1,0,0,0,Cascais,0
495000,flat,110,3,2,8,1,0,Cascais,0
1498000,flat,312,3,3,1,1,1,Cascais,0
1200000,flat,124,2,2,4,1,1,Cascais,0
750000,chalet,235,4,1,0,0,1,Cascais,0
1695000,flat,132,3,2,2,1,0,Cascais,0
1250000,chalet,350,4,2,0,0,1,Cascais,0
240000,duplex,84,1,1,0,1,0,Cascais,0
1800000,chalet,293,4,4,0,0,1,Cascais,0
1330000,chalet,234,3,4,0,0,0,Cascais,0
310000,flat,92,3,1,1,False,0,Cascais,0
685000,chalet,326,4,4,0,0,1,Cascais,0
1250000,chalet,390,4,4,0,0,1,Cascais,0
690000,chalet,350,11,4,0,0,0,Cascais,-1
725000,chalet,195,4,2,0,0,0,Cascais,0
599000,chalet,280,3,5,0,0,0,Cascais,0
320000,flat,69,2,1,2,0,0,Cascais,0
398000,flat,79,3,2,2,0,0,Cascais,0
335000,flat,160,2,1,1,False,0,Cascais,0
1390000,chalet,432,5,7,0,0,1,Cascais,0
387000,chalet,165,4,2,0,0,0,Cascais,-1
462500,flat,215,3,3,2,1,1,Cascais,0
2450000,chalet,312,4,4,0,0,0,Cascais,0
1749000,chalet,210,4,5,0,0,0,Cascais,0
950000,chalet,276,5,3,0,0,1,Cascais,0
4800000,chalet,562,5,6,0,0,1,Cascais,0
2000000,flat,147,3,4,0,1,1,Cascais,0
4500000,duplex,207,4,6,2,1,1,Cascais,0
3980000,chalet,834,9,10,0,0,1,Cascais,0
550000,flat,150,3,2,4,1,1,Cascais,0
1590000,chalet,155,4,5,0,0,1,Cascais,0
495000,chalet,221,6,0,0,0,0,Cascais,-1
1250000,chalet,355,4,3,0,0,1,Cascais,0
3150000,chalet,260,4,4,0,0,1,Cascais,0
780000,flat,133,3,3,2,1,1,Cascais,0
2290000,flat,292,4,3,4,1,1,Cascais,0
600000,chalet,145,3,2,0,0,0,Cascais,0
950000,chalet,129,3,4,0,0,1,Cascais,0
225000,flat,62,2,1,1,0,0,Cascais,0
375000,flat,85,2,2,0,0,0,Cascais,0
2300000,duplex,258,4,4,0,1,1,Cascais,0
395000,flat,95,2,2,3,1,0,Cascais,0
510000,flat,110,3,2,4,1,1,Cascais,0
475000,flat,100,3,2,4,1,1,Cascais,0
550000,chalet,245,3,4,0,0,0,Cascais,0
1250000,flat,151,3,4,1,1,1,Cascais,1
1250000,flat,142,3,4,3,1,1,Cascais,1
1300000,flat,142,3,4,4,1,1,Cascais,1
1220000,flat,142,3,4,2,1,1,Cascais,1
1490000,flat,200,4,5,1,1,1,Cascais,1
880000,flat,112,2,3,2,1,1,Cascais,1
2150000,chalet,363,5,4,0,0,1,Cascais,0
1590000,chalet,270,3,5,0,0,0,Cascais,0
1800000,chalet,294,4,4,0,0,1,Cascais,0
870000,chalet,251,3,3,0,0,0,Cascais,0
890000,chalet,188,2,3,0,0,1,Cascais,0
697000,flat,202,3,3,1,1,1,Cascais,0
275000,flat,50,1,1,6,1,0,Cascais,0
390000,flat,115,3,1,3,False,0,Cascais,0
485000,flat,130,3,3,2,0,0,Cascais,0
599000,chalet,270,3,2,0,0,0,Cascais,0
690000,chalet,159,3,3,0,0,0,Cascais,0
275000,chalet,56,2,1,0,0,0,Cascais,0
699000,chalet,221,3,3,0,0,0,Cascais,0
2300000,chalet,324,5,5,0,0,1,Cascais,0
545000,chalet,233,4,2,0,0,0,Cascais,0
655000,flat,198,2,2,1,1,1,Cascais,1
850000,flat,123,1,1,1,1,1,Cascais,0
1690000,chalet,199,3,3,0,0,0,Cascais,0
380000,flat,98,2,2,0,False,0,Cascais,0
325000,flat,80,2,1,4,1,0,Cascais,0
2300000,chalet,300,6,4,0,0,1,Cascais,0
375000,flat,97,2,1,2,0,0,Cascais,0
328000,flat,88,1,1,2,0,1,Cascais,0
2800000,flat,270,4,3,2,1,0,Cascais,0
4500000,chalet,348,6,7,0,0,0,Cascais,0
1980000,chalet,279,4,5,0,0,1,Cascais,0
1180000,chalet,271,3,3,0,0,1,Cascais,0
890000,duplex,238,5,4,7,1,1,Cascais,0
798000,chalet,209,3,3,0,0,0,Cascais,0
1330000,chalet,234,3,3,0,0,0,Cascais,0
2190000,chalet,342,7,3,0,0,1,Cascais,0
1260000,chalet,267,3,4,0,0,1,Cascais,0
432000,flat,166,3,2,1,1,1,Cascais,0
2300000,flat,258,4,2,2,0,0,Cascais,0
4800000,chalet,562,5,4,0,0,0,Cascais,0
420000,flat,50,3,2,1,1,0,Cascais,0
1200000,flat,94,1,2,3,1,0,Cascais,0
2200000,chalet,208,4,4,0,0,0,Cascais,0
1670000,chalet,170,3,5,0,0,1,Cascais,0
1050000,chalet,240,4,4,0,0,1,Cascais,0
999000,chalet,232,4,3,0,0,1,Cascais,0
665000,flat,114,2,2,0,1,1,Cascais,0
1250000,flat,138,3,3,6,1,1,Cascais,0
340000,flat,93,3,2,2,False,0,Cascais,0
770000,flat,134,3,3,5,1,1,Cascais,0
1850000,chalet,426,6,5,0,0,1,Cascais,0
595000,flat,105,3,2,0,1,1,Cascais,0
1250000,chalet,185,4,3,0,0,1,Cascais,0
2475000,chalet,375,4,4,0,0,0,Cascais,0
375000,flat,80,2,1,7,1,0,Cascais,0
225000,flat,68,2,1,1,False,0,Cascais,0
285000,flat,63,2,1,2,False,0,Cascais,0
1250000,chalet,185,4,3,0,0,1,Cascais,0
1290000,chalet,340,4,2,0,0,1,Cascais,0
2500000,flat,185,3,3,2,0,1,Cascais,0
635000,flat,143,3,3,1,1,1,Cascais,0
2475000,chalet,376,4,4,0,0,0,Cascais,0
327500,chalet,144,4,4,0,0,1,Cascais,0
990000,chalet,303,5,4,0,0,0,Cascais,0
1600000,flat,228,3,3,2,0,0,Cascais,0
580000,studio,43,0,1,2,0,0,Cascais,0
305000,flat,87,2,2,2,0,0,Cascais,0
1150000,chalet,260,4,3,0,0,0,Cascais,0
1350000,chalet,170,4,5,0,0,1,Cascais,0
1150000,chalet,170,4,5,0,0,1,Cascais,0
595000,flat,140,4,2,2,False,0,Cascais,0
259000,flat,89,2,1,2,False,0,Cascais,0
1295000,chalet,298,2,3,0,0,1,Cascais,0
970000,flat,208,3,3,4,1,1,Cascais,0
750000,flat,183,3,2,0,1,0,Cascais,0
439000,duplex,189,2,3,3,1,1,Cascais,0
1460000,flat,130,3,3,2,1,0,Cascais,0
1200000,flat,211,3,3,4,1,1,Cascais,0
6000000,chalet,638,6,3,0,0,1,Cascais,0
1200000,flat,126,2,2,1,False,0,Cascais,0
510000,flat,118,2,2,3,1,1,Cascais,0
370000,flat,98,3,2,2,False,0,Cascais,0
1690000,chalet,391,5,4,0,0,1,Cascais,0
1098000,chalet,250,4,2,0,0,0,Cascais,0
1250000,flat,132,3,3,2,1,1,Cascais,0
820000,flat,132,3,3,2,1,1,Cascais,0
810000,flat,133,3,3,2,1,1,Cascais,0
770000,flat,132,3,3,2,1,1,Cascais,0
